time_ms,relative_alt_m,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1057953,0.66,1.38,-9.87,-0.23,0.03,-0.93,-0.03
1058008,0.75,-0.41,-9.94,-0.50,0.00,-0.51,0.01
1058059,0.70,0.64,-9.98,-0.43,-0.04,-0.09,0.02
1058104,0.64,0.18,-9.92,0.23,-0.03,0.32,0.04
1058150,0.67,0.61,-9.95,-0.02,-0.05,0.09,0.04
1058195,0.61,0.13,-9.65,-0.28,-0.06,-0.12,0.03
1058251,0.69,0.44,-10.00,0.23,-0.03,0.02,0.01
1058298,0.66,-0.00,-9.84,-0.84,-0.06,0.00,0.04
1058343,0.63,0.37,-9.97,0.06,-0.04,0.26,0.01
1058389,0.58,0.40,-9.95,-0.27,-0.03,-0.03,-0.00
1058435,0.51,0.22,-9.95,-0.28,-0.04,0.02,0.01
1058480,0.66,0.62,-10.34,-0.29,-0.02,0.07,0.01
1058534,0.66,0.27,-9.92,-0.40,-0.03,-0.07,0.03
1058585,0.60,0.29,-10.02,0.27,-0.02,0.03,0.03
1058630,0.59,0.30,-9.89,-0.26,-0.04,0.01,0.02
1058676,0.61,0.01,-9.93,0.10,-0.05,0.20,0.03
1058725,0.59,0.63,-9.96,-0.26,-0.06,0.29,0.02
1058771,0.50,0.00,-9.90,-0.57,-0.05,-0.07,0.02
1058816,0.53,0.59,-9.91,-0.38,-0.05,0.10,0.01
1058862,0.65,0.23,-9.90,-0.10,-0.01,-0.05,0.01
1058908,0.62,0.33,-9.96,-0.48,-0.01,0.28,0.03
1058953,0.68,0.42,-10.00,0.27,-0.00,0.05,0.03
1058999,0.67,0.14,-9.91,-0.24,-0.01,-0.20,0.02
1059053,0.62,0.33,-9.96,-0.16,-0.01,0.16,0.04
1059103,0.67,0.39,-9.94,0.07,-0.05,-0.14,0.03
1059150,0.71,0.08,-9.92,-0.02,-0.06,0.08,0.06
1059196,0.73,0.55,-9.94,0.11,-0.06,0.07,0.06
1059244,0.72,0.41,-9.92,-0.06,-0.07,-0.08,0.06
1059290,0.80,-0.16,-9.97,-0.12,-0.06,0.19,0.08
1059335,0.79,0.41,-9.92,-0.42,-0.06,0.03,0.07
1059381,0.83,0.12,-9.96,-0.57,-0.07,-0.15,0.06
1059427,0.79,0.03,-9.89,0.21,-0.04,0.04,0.06
1059472,0.79,0.03,-9.93,-0.45,-0.04,-0.07,0.04
1059518,0.76,-0.10,-9.97,0.05,-0.04,0.01,0.04
1059572,0.78,0.14,-9.91,-0.23,-0.02,0.01,0.02
1059623,0.71,0.15,-9.92,-0.04,-0.04,0.06,0.02
1059669,0.63,-0.07,-9.90,0.06,-0.03,0.21,0.02
1059714,0.61,-0.06,-9.86,-0.07,-0.04,0.53,0.05
1059763,0.61,0.62,-9.92,0.10,-0.04,0.15,0.02
1059808,0.62,0.26,-9.93,-0.04,-0.06,-0.13,0.03
1059854,0.70,-0.01,-9.93,-0.17,-0.04,0.24,0.03
1059900,0.77,0.06,-9.92,-0.46,-0.05,0.17,0.03
1059945,0.68,0.16,-9.90,-0.19,-0.05,-0.08,0.03
1059991,0.67,-0.08,-9.95,-0.14,-0.03,0.17,0.03
1060037,0.57,0.04,-9.94,-0.09,-0.02,-0.02,0.01
1060092,0.58,-0.13,-9.88,-0.11,-0.02,0.06,0.01
1060142,0.62,0.23,-9.94,0.08,-0.01,0.12,0.00
1060188,0.63,0.07,-9.90,-0.28,-0.05,-0.04,0.01
1060233,0.69,0.23,-9.92,0.22,-0.03,0.07,0.01
1060282,0.79,-0.04,-9.92,-0.42,-0.04,0.03,0.01
1060327,0.76,0.19,-9.94,0.15,-0.05,0.05,0.03
1060373,0.63,0.06,-9.94,-0.21,-0.03,0.18,0.03
1060419,0.66,0.30,-9.97,-0.04,-0.06,0.07,0.03
1060464,0.63,0.07,-9.89,-0.00,-0.06,-0.11,0.03
1060510,0.63,0.06,-9.93,-0.06,-0.04,0.24,0.04
1060556,0.69,0.10,-9.92,-0.05,-0.04,0.07,0.03
1060611,0.74,-0.08,-9.90,-0.39,-0.05,0.07,0.03
1060661,0.82,0.16,-9.91,0.04,-0.05,0.02,0.03
1060707,0.86,0.03,-9.93,-0.20,-0.04,0.05,0.03
1060752,0.77,0.05,-9.91,-0.13,-0.05,0.03,0.02
1060801,0.68,0.13,-9.96,-0.03,-0.04,-0.06,0.02
1060846,0.67,-0.17,-9.93,-0.25,-0.05,0.05,0.02
1060892,0.67,0.27,-9.93,0.28,-0.06,-0.03,0.02
1060937,0.62,0.04,-9.91,0.01,-0.05,0.02,0.01
1060983,0.57,0.07,-9.93,-0.14,-0.07,0.11,0.02
1061030,0.60,0.23,-9.93,0.08,-0.06,0.07,0.02
1061075,0.62,0.05,-9.93,-0.05,-0.06,0.04,0.02
1061129,0.74,0.02,-9.95,-0.20,-0.05,0.04,0.02
1061180,0.71,0.19,-9.94,-0.06,-0.06,0.08,0.02
1061225,0.65,0.25,-9.91,-0.09,-0.05,-0.03,0.02
1061271,0.59,0.07,-9.89,-0.15,-0.06,0.05,0.03
1061319,0.64,0.12,-9.92,-0.13,-0.07,-0.01,0.03
1061365,0.75,-0.19,-9.88,-0.14,-0.05,0.03,0.01
1061412,0.76,0.08,-9.93,-0.11,-0.06,0.10,0.01
1061457,0.74,0.23,-9.93,-0.20,-0.07,0.10,0.03
1061503,0.76,0.07,-9.91,-0.12,-0.07,0.03,0.02
1061549,0.69,0.09,-9.90,-0.39,-0.06,-0.09,0.01
1061594,0.72,-0.02,-9.93,-0.20,-0.05,0.09,0.02
1061648,0.75,0.19,-9.92,-0.20,-0.05,0.02,0.01
1061699,0.76,0.11,-9.91,-0.20,-0.04,0.01,0.02
1061744,0.71,0.11,-9.93,-0.22,-0.04,0.02,0.02
1061793,0.72,0.11,-9.93,-0.13,-0.04,0.03,0.02
1061839,0.73,0.03,-9.93,-0.11,-0.04,0.00,0.01
1061885,0.70,0.06,-9.92,-0.03,-0.05,0.05,0.01
1061931,0.69,0.08,-9.93,-0.03,-0.06,0.08,0.00
1061976,0.72,-0.22,-9.96,-0.14,-0.07,0.08,-0.02
1062022,0.74,-0.06,-9.93,-0.13,-0.07,0.17,-0.03
1062068,0.72,0.23,-9.92,-0.19,-0.07,0.20,-0.03
1062113,0.58,0.47,-9.93,-0.32,-0.07,0.10,-0.02
1062167,0.60,0.31,-9.91,-0.35,-0.06,0.02,0.00
1062218,0.64,0.19,-9.95,-0.25,-0.05,0.01,0.01
1062263,0.67,0.28,-9.92,-0.51,-0.02,0.04,0.02
1062312,0.70,0.37,-9.91,-0.38,-0.01,0.02,0.02
1062358,0.67,0.22,-9.93,0.14,-0.02,-0.02,0.03
1062404,0.53,0.34,-9.94,0.29,-0.05,0.11,0.04
1062449,0.55,0.07,-9.94,-0.27,-0.05,0.02,0.04
1062495,0.56,-0.32,-9.91,-0.20,-0.09,-0.08,0.01
1062541,0.56,-0.16,-9.93,0.32,-0.09,0.04,-0.03
1062586,0.61,0.44,-9.96,-0.26,-0.06,0.53,0.02
1062632,0.61,0.77,-9.91,-0.73,-0.08,-0.00,0.02
1062686,0.60,0.19,-9.92,-0.40,-0.05,-0.16,0.02
1062737,0.60,0.04,-9.92,-0.49,-0.02,0.02,0.03
1062783,0.65,-0.00,-9.94,-0.34,-0.01,0.02,0.00
1062831,0.65,0.21,-9.92,-0.25,0.01,0.15,0.00
1062877,0.75,0.74,-9.93,0.09,-0.01,0.07,0.03
1062922,0.78,0.50,-9.94,0.32,-0.03,0.04,0.05
1062968,0.77,-0.05,-9.96,0.11,-0.07,-0.08,0.05
1063013,0.73,-0.20,-9.94,-0.06,-0.08,0.02,0.04
1063059,0.75,0.18,-10.05,-0.29,-0.09,0.08,0.02
1063105,0.70,0.29,-9.91,-0.26,-0.09,0.02,0.02
1063150,0.67,0.21,-9.92,-0.39,-0.08,0.00,0.01
1063205,0.61,0.33,-9.93,-0.70,-0.05,0.06,0.03
1063256,0.65,0.39,-9.95,-0.35,-0.02,-0.04,0.04
1063301,0.59,0.11,-9.91,-0.09,-0.04,-0.10,0.06
1063350,0.63,-0.18,-9.95,-0.38,-0.04,-0.02,0.04
1063395,0.66,-0.04,-9.92,-0.26,-0.05,0.05,0.03
1063441,0.60,0.07,-9.96,0.06,-0.04,0.04,0.01
1063487,0.53,0.11,-9.93,0.02,-0.07,0.04,-0.00
1063532,0.47,0.11,-9.92,-0.04,-0.08,0.06,-0.01
1063578,0.56,0.35,-9.93,-0.64,-0.06,0.10,-0.00
1063624,0.62,0.16,-9.94,-0.49,-0.07,-0.00,-0.01
1063669,0.60,0.14,-9.93,-0.32,-0.04,0.08,-0.00
1063724,0.65,0.32,-9.93,-0.24,-0.03,0.09,-0.01
1063775,0.59,0.31,-9.95,-0.11,-0.03,0.10,0.00
1063820,0.63,0.30,-9.92,-0.15,-0.05,0.01,0.00
1063869,0.62,0.20,-9.92,-0.37,-0.05,0.03,-0.00
1063915,0.64,0.45,-9.93,-0.30,-0.03,0.11,0.01
1063961,0.63,0.29,-9.95,-0.24,-0.04,-0.02,0.00
1064006,0.57,0.41,-9.93,-0.23,-0.05,0.06,0.03
1064052,0.58,0.15,-9.97,-0.27,-0.04,-0.04,0.02
1064099,0.69,0.21,-9.92,-0.37,-0.04,0.00,0.02
1064144,0.59,0.06,-9.94,-0.28,-0.03,0.04,0.00
1064190,0.62,0.22,-9.95,-0.24,-0.02,0.03,-0.01
1064244,0.57,0.37,-9.94,-0.10,-0.03,0.13,0.00
1064294,0.59,0.40,-9.94,-0.10,-0.04,0.11,0.00
1064343,0.63,0.39,-9.95,-0.14,-0.04,0.02,0.00
1064388,0.61,0.34,-9.96,-0.11,-0.04,0.04,0.01
1064434,0.65,0.25,-9.94,-0.14,-0.05,0.01,0.01
1064479,0.61,0.39,-9.94,-0.21,-0.05,0.07,0.01
1064526,0.59,0.50,-9.95,-0.23,-0.05,0.10,0.02
1064572,0.64,0.50,-9.94,-0.26,-0.04,0.03,0.03
1064617,0.62,0.40,-9.94,-0.14,-0.05,-0.03,0.03
1064663,0.56,0.13,-9.95,-0.09,-0.04,-0.01,0.03
1064709,0.60,0.17,-9.94,-0.26,-0.04,0.03,0.02
1064763,0.67,0.39,-9.93,-0.17,-0.05,0.09,0.02
1064813,0.65,0.43,-9.93,-0.14,-0.05,0.02,0.02
1064861,0.59,0.44,-9.94,-0.15,-0.05,0.02,0.03
1064907,0.65,0.40,-9.92,-0.14,-0.05,0.03,0.04
1064954,0.52,0.37,-9.93,-0.19,-0.05,-0.01,0.04
1064999,0.53,0.33,-9.94,-0.20,-0.05,-0.00,0.04
1065045,0.53,0.13,-9.93,-0.34,-0.04,-0.01,0.03
1065091,0.49,0.21,-9.94,-0.33,-0.04,0.01,0.02
1065136,0.53,0.23,-9.91,-0.13,-0.03,0.04,0.02
1065182,0.53,0.28,-9.95,-0.07,-0.04,0.01,0.01
1065228,0.53,0.32,-9.94,-0.09,-0.05,0.06,0.01
1065281,0.52,0.35,-9.94,-0.11,-0.06,0.05,0.01
1065332,0.62,0.38,-9.94,-0.14,-0.06,0.05,0.02
1065381,0.65,0.37,-9.96,-0.18,-0.06,0.04,0.02
1065427,0.61,0.36,-9.93,-0.29,-0.05,0.05,0.02
1065472,0.51,0.33,-9.83,-0.24,-0.05,0.03,0.02
1065518,0.51,0.36,-9.90,-0.40,-0.06,-0.01,0.03
1065564,0.68,0.34,-9.97,-0.21,-0.04,-0.01,0.04
1065609,0.53,0.28,-9.90,-0.24,-0.04,-0.01,0.03
1065655,0.49,0.28,-9.94,-0.18,-0.04,0.04,0.03
1065701,0.52,0.24,-9.96,-0.19,-0.03,0.02,0.02
1065746,0.43,0.27,-9.96,-0.17,-0.05,-0.01,0.02
1065800,0.42,0.27,-9.96,-0.10,-0.04,0.03,0.02
1065852,0.48,0.31,-9.94,-0.15,-0.05,0.02,0.02
1065900,0.46,0.34,-9.93,-0.10,-0.06,0.05,0.02
1065946,0.54,0.33,-9.95,-0.14,-0.05,0.04,0.01
1065991,0.57,0.35,-9.93,-0.21,-0.06,0.03,0.02
1066037,0.56,0.36,-9.92,-0.23,-0.05,0.04,0.02
1066083,0.53,0.35,-9.93,-0.24,-0.06,0.02,0.02
1066128,0.59,0.35,-9.95,-0.29,-0.05,0.03,0.02
1066174,0.59,0.34,-9.93,-0.27,-0.05,0.02,0.03
1066220,0.52,0.33,-9.93,-0.24,-0.04,0.01,0.03
1066265,0.47,0.29,-9.95,-0.24,-0.03,0.02,0.03
1066320,0.56,0.29,-9.95,-0.20,-0.04,0.01,0.02
1066370,0.55,0.30,-9.93,-0.11,-0.04,0.02,0.02
1066419,0.50,0.30,-9.92,-0.13,-0.04,0.02,0.02
1066464,0.59,0.29,-9.92,-0.12,-0.05,0.03,0.02
1066510,0.54,0.33,-9.93,-0.13,-0.05,0.03,0.02
1066555,0.54,0.31,-9.93,-0.12,-0.06,0.03,0.02
1066601,0.62,0.31,-9.94,-0.21,-0.06,0.04,0.02
1066647,0.56,0.31,-9.93,-0.25,-0.06,0.04,0.02
1066692,0.53,0.32,-9.94,-0.25,-0.05,0.03,0.02
1066738,0.57,0.32,-9.94,-0.27,-0.05,0.03,0.02
1066784,0.65,0.33,-9.96,-0.27,-0.05,0.03,0.02
1066838,0.63,0.32,-9.93,-0.25,-0.04,0.02,0.02
1066889,0.60,0.33,-9.96,-0.22,-0.04,0.02,0.02
1066937,0.65,0.34,-9.94,-0.18,-0.04,0.02,0.02
1066983,0.70,0.33,-9.93,-0.16,-0.04,0.02,0.02
1067028,0.57,0.32,-9.95,-0.11,-0.04,0.02,0.02
1067074,0.51,0.29,-9.92,-0.11,-0.05,0.02,0.02
1067119,0.46,0.28,-9.94,-0.11,-0.05,0.03,0.02
1067165,0.54,0.29,-9.94,-0.17,-0.06,0.03,0.02
1067211,0.55,0.30,-9.95,-0.21,-0.06,0.04,0.02
1067257,0.52,0.31,-9.93,-0.23,-0.06,0.04,0.02
1067303,0.58,0.30,-9.93,-0.25,-0.05,0.04,0.02
1067357,0.61,0.30,-9.94,-0.26,-0.05,0.03,0.02
1067407,0.59,0.33,-9.94,-0.26,-0.04,0.03,0.02
1067456,0.50,0.35,-9.93,-0.21,-0.04,0.03,0.02
1067501,0.59,0.37,-9.96,-0.19,-0.04,0.02,0.02
1067547,0.67,0.33,-9.93,-0.16,-0.04,0.02,0.02
1067593,0.60,0.34,-9.94,-0.16,-0.04,0.02,0.02
1067638,0.58,0.33,-9.94,-0.16,-0.05,0.02,0.03
1067685,0.56,0.30,-9.94,-0.17,-0.05,0.02,0.03
1067730,0.58,0.30,-9.93,-0.17,-0.05,0.02,0.03
1067776,0.59,0.28,-9.94,-0.19,-0.06,0.03,0.02
1067822,0.58,0.27,-9.95,-0.23,-0.05,0.03,0.02
1067876,0.58,0.29,-9.95,-0.24,-0.05,0.03,0.02
1067929,0.59,0.28,-9.93,-0.23,-0.05,0.03,0.01
1067974,0.59,0.32,-9.94,-0.24,-0.04,0.03,0.01
1068020,0.55,0.33,-9.94,-0.22,-0.04,0.03,0.01
1068067,0.54,0.35,-9.93,-0.18,-0.04,0.03,0.02
1068112,0.52,0.36,-9.94,-0.18,-0.04,0.03,0.02
1068158,0.59,0.37,-9.94,-0.17,-0.05,0.02,0.02
1068204,0.65,0.34,-9.93,-0.14,-0.05,0.02,0.03
1068249,0.62,0.33,-9.93,-0.17,-0.05,0.02,0.03
1068295,0.64,0.31,-9.93,-0.20,-0.05,0.02,0.03
1068340,0.62,0.29,-9.96,-0.19,-0.05,0.02,0.03
1068394,0.61,0.28,-9.94,-0.20,-0.05,0.03,0.02
1068447,0.59,0.27,-9.94,-0.23,-0.05,0.03,0.02
1068494,0.57,0.29,-9.94,-0.25,-0.05,0.03,0.01
1068540,0.51,0.30,-9.92,-0.23,-0.05,0.04,0.01
1068585,0.57,0.32,-9.92,-0.23,-0.04,0.03,0.01
1068631,0.55,0.34,-9.94,-0.23,-0.04,0.03,0.01
1068677,0.59,0.37,-9.94,-0.17,-0.04,0.03,0.02
1068722,0.57,0.39,-9.94,-0.18,-0.04,0.03,0.02
1068768,0.53,0.38,-9.93,-0.16,-0.05,0.03,0.02
1068814,0.54,0.36,-9.94,-0.14,-0.05,0.02,0.03
1068859,0.60,0.35,-9.95,-0.20,-0.05,0.02,0.03
1068913,0.58,0.31,-9.93,-0.19,-0.05,0.02,0.03
1068967,0.53,0.28,-9.92,-0.23,-0.05,0.02,0.03
1069013,0.44,0.27,-9.93,-0.23,-0.05,0.02,0.02
1069058,0.58,0.26,-9.94,-0.25,-0.05,0.03,0.02
1069104,0.55,0.26,-9.95,-0.24,-0.04,0.03,0.02
1069150,0.57,0.31,-9.95,-0.21,-0.04,0.03,0.01
1069195,0.50,0.34,-9.94,-0.18,-0.04,0.03,0.01
1069241,0.64,0.36,-9.94,-0.17,-0.04,0.03,0.01
1069287,0.54,0.37,-9.93,-0.16,-0.05,0.03,0.02
1069332,0.57,0.35,-9.95,-0.19,-0.05,0.03,0.02
1069378,0.60,0.37,-9.94,-0.16,-0.05,0.03,0.02
1069433,0.58,0.34,-9.95,-0.23,-0.05,0.02,0.03
1069486,0.58,0.32,-9.94,-0.23,-0.05,0.02,0.03
1069531,0.59,0.30,-9.94,-0.22,-0.05,0.02,0.03
1069577,0.54,0.28,-9.94,-0.26,-0.05,0.02,0.03
1069623,0.52,0.28,-9.94,-0.23,-0.05,0.02,0.02
1069668,0.65,0.26,-9.93,-0.21,-0.04,0.03,0.02
1069714,0.61,0.29,-9.95,-0.25,-0.04,0.03,0.02
1069760,0.56,0.31,-9.94,-0.20,-0.04,0.03,0.02
1069805,0.50,0.30,-9.92,-0.21,-0.04,0.03,0.01
1069851,0.47,0.33,-9.95,-0.16,-0.04,0.03,0.02
1069897,0.53,0.34,-9.92,-0.16,-0.05,0.03,0.02
1069951,0.59,0.36,-9.92,-0.18,-0.05,0.03,0.02
1070005,0.65,0.35,-9.94,-0.16,-0.05,0.03,0.02
1070050,0.59,0.34,-9.94,-0.18,-0.06,0.03,0.02
1070096,0.60,0.32,-9.92,-0.20,-0.05,0.03,0.02
1070141,0.57,0.32,-9.95,-0.23,-0.05,0.03,0.02
1070187,0.55,0.32,-9.93,-0.22,-0.05,0.03,0.02
1070233,0.49,0.31,-9.93,-0.26,-0.04,0.03,0.02
1070278,0.44,0.31,-9.94,-0.23,-0.04,0.03,0.02
1070324,0.51,0.30,-9.93,-0.19,-0.04,0.02,0.02
1070371,0.50,0.32,-9.95,-0.21,-0.04,0.03,0.02
1070416,0.47,0.33,-9.92,-0.17,-0.04,0.03,0.02
1070470,0.49,0.33,-9.92,-0.15,-0.04,0.03,0.02
1070523,0.45,0.35,-9.94,-0.17,-0.05,0.03,0.02
1070569,0.48,0.34,-9.94,-0.13,-0.05,0.02,0.02
1070614,0.45,0.33,-9.93,-0.17,-0.05,0.03,0.02
1070660,0.47,0.31,-9.92,-0.21,-0.05,0.03,0.02
1070706,0.52,0.32,-9.94,-0.22,-0.05,0.03,0.02
1070751,0.52,0.30,-9.94,-0.23,-0.05,0.03,0.02
1070798,0.50,0.29,-9.93,-0.29,-0.05,0.03,0.02
1070843,0.50,0.30,-9.95,-0.28,-0.04,0.03,0.02
1070889,0.57,0.30,-9.93,-0.26,-0.04,0.03,0.02
1070935,0.51,0.34,-9.94,-0.19,-0.04,0.02,0.02
1070988,0.51,0.34,-9.95,-0.16,-0.04,0.02,0.02
1071041,0.52,0.34,-9.94,-0.14,-0.04,0.03,0.02
1071087,0.55,0.34,-9.95,-0.13,-0.05,0.03,0.02
1071133,0.46,0.34,-9.93,-0.15,-0.05,0.03,0.02
1071178,0.41,0.33,-9.92,-0.19,-0.05,0.03,0.02
1071225,0.39,0.31,-9.93,-0.19,-0.06,0.03,0.02
1071271,0.43,0.30,-9.92,-0.24,-0.06,0.03,0.02
1071316,0.45,0.29,-9.95,-0.28,-0.05,0.03,0.02
1071362,0.52,0.29,-9.95,-0.24,-0.05,0.03,0.02
1071407,0.59,0.30,-9.94,-0.22,-0.04,0.03,0.01
1071453,0.56,0.34,-9.94,-0.25,-0.04,0.04,0.01
1071507,0.55,0.35,-9.91,-0.22,-0.04,0.03,0.01
1071560,0.54,0.36,-9.95,-0.19,-0.04,0.04,0.02
1071606,0.51,0.40,-9.93,-0.18,-0.05,0.04,0.02
1071652,0.49,0.36,-9.92,-0.17,-0.05,0.03,0.02
1071698,0.51,0.36,-9.93,-0.19,-0.05,0.02,0.02
1071744,0.54,0.34,-9.94,-0.19,-0.05,0.03,0.03
1071789,0.55,0.32,-9.94,-0.21,-0.05,0.02,0.03
1071835,0.60,0.33,-9.95,-0.24,-0.05,0.02,0.03
1071881,0.57,0.29,-9.93,-0.21,-0.05,0.03,0.03
1071926,0.58,0.29,-9.94,-0.23,-0.05,0.01,0.02
1071972,0.63,0.30,-9.95,-0.27,-0.04,0.03,0.02
1072026,0.59,0.28,-9.96,-0.21,-0.04,0.03,0.02
1072080,0.62,0.32,-9.94,-0.22,-0.04,0.03,0.01
1072126,0.57,0.34,-9.93,-0.20,-0.04,0.04,0.01
1072171,0.56,0.34,-9.94,-0.17,-0.05,0.05,0.01
1072217,0.54,0.35,-9.96,-0.20,-0.04,0.08,0.01
1072263,0.48,0.37,-9.93,-0.12,-0.05,0.04,0.02
1072308,0.49,0.39,-9.93,-0.16,-0.05,0.04,0.02
1072354,0.41,0.37,-9.91,-0.15,-0.05,0.04,0.02
1072399,0.41,0.35,-9.94,-0.18,-0.05,0.02,0.02
1072445,0.43,0.34,-9.94,-0.18,-0.05,0.03,0.03
1072491,0.40,0.34,-9.95,-0.23,-0.05,0.03,0.02
1072545,0.40,0.32,-9.92,-0.24,-0.05,0.03,0.02
1072591,0.40,0.30,-9.91,-0.26,-0.04,0.03,0.02
1072637,0.47,0.30,-9.92,-0.18,-0.04,0.02,0.02
1072682,0.42,0.33,-9.94,-0.25,-0.04,0.04,0.02
1072728,0.46,0.32,-9.93,-0.21,-0.04,0.07,0.02
1072774,0.45,0.29,-9.95,-0.21,-0.03,0.06,0.01
1072819,0.46,0.34,-9.95,-0.15,-0.03,0.05,0.01
1072865,0.56,0.33,-9.94,-0.12,-0.03,0.07,0.01
1072911,0.52,0.32,-9.96,-0.11,-0.04,0.14,0.01
1072956,0.48,0.35,-9.93,-0.12,-0.04,0.09,0.01
1073002,0.51,0.35,-9.95,-0.08,-0.05,0.09,0.01
1073060,0.54,0.38,-9.94,-0.05,-0.06,0.08,0.01
1073110,0.57,0.42,-9.93,-0.15,-0.06,0.07,0.01
1073156,0.57,0.42,-9.94,-0.19,-0.06,0.06,0.02
1073201,0.58,0.43,-9.94,-0.30,-0.05,0.10,0.02
1073247,0.55,0.41,-9.91,-0.34,-0.04,0.15,0.02
1073293,0.57,0.37,-10.10,-0.24,-0.03,0.08,0.01
1073338,0.57,0.45,-9.71,-0.21,-0.03,0.12,0.02
1073384,0.63,0.36,-10.00,-0.18,-0.03,0.10,0.01
1073430,0.61,0.31,-9.93,-0.18,-0.03,0.05,0.02
1073475,0.62,0.39,-9.95,-0.17,-0.03,0.09,0.01
1073521,0.64,0.40,-9.97,-0.31,-0.03,0.28,0.02
1073577,0.52,0.23,-9.93,-0.11,-0.01,0.54,0.01
1073628,0.51,0.25,-9.93,0.02,-0.04,0.36,-0.00
1073673,0.60,0.23,-9.95,0.01,-0.03,0.48,-0.01
1073719,0.61,0.37,-9.94,-0.21,-0.04,0.50,-0.01
1073765,0.63,0.30,-9.93,-0.25,-0.04,0.78,-0.02
1073810,0.67,0.41,-9.96,-0.40,-0.03,1.10,-0.00
1073856,0.62,0.28,-9.92,-0.31,-0.01,1.31,-0.00
1073902,0.65,0.22,-9.96,-0.34,0.01,1.38,-0.01
1073947,0.57,0.16,-9.95,-0.34,0.04,1.37,-0.03
1073993,0.61,0.24,-9.93,-0.25,0.04,1.17,-0.03
1074039,0.66,0.26,-9.92,-0.28,0.06,1.17,-0.04
1074095,0.71,0.35,-9.91,-0.11,0.08,1.52,-0.04
1074146,0.70,0.30,-9.94,0.23,0.07,1.84,-0.01
1074191,0.70,0.11,-9.91,0.13,0.06,2.20,-0.01
1074237,0.69,-0.02,-9.93,0.22,0.05,2.39,-0.00
1074283,0.60,-0.21,-9.91,0.21,0.05,2.38,-0.03
1074328,0.57,-0.30,-9.92,0.26,0.05,2.10,-0.05
1074374,0.54,-0.23,-9.91,0.23,0.06,1.82,-0.10
1074419,0.54,-0.07,-9.91,0.33,0.07,1.60,-0.12
1074465,0.58,0.15,-9.88,0.41,0.07,1.67,-0.13
1074512,0.59,0.19,-9.90,0.45,0.06,1.81,-0.13
1074557,0.62,0.34,-9.85,0.47,0.06,2.39,-0.12
1074613,0.52,-0.13,-9.96,0.55,0.05,2.38,-0.09
1074663,0.49,-1.65,-9.84,-0.11,0.07,2.18,-0.16
1074709,0.45,2.13,-9.88,0.81,0.03,1.06,-0.23
1074754,0.41,2.15,-9.87,2.17,-0.11,0.37,-0.04
1074800,0.47,-0.03,-9.88,-0.44,-0.16,0.91,0.02
1074846,0.47,0.64,-9.84,0.64,-0.17,0.14,-0.01
1074891,0.53,0.98,-9.90,0.18,-0.07,-0.84,-0.01
1074938,0.53,0.99,-9.96,0.78,-0.15,-0.89,0.04
1074984,0.47,0.28,-9.84,0.02,-0.19,-1.00,0.07
1075029,0.46,1.39,-9.96,0.59,-0.16,-1.06,0.11
1075075,0.44,-0.11,-9.94,0.22,-0.24,-1.38,0.09
1075131,0.45,0.28,-9.93,0.30,-0.27,-1.05,0.10
1075182,0.50,-0.10,-9.91,-0.77,-0.24,-0.39,0.10
1075227,0.56,-0.44,-9.95,-0.96,-0.22,-0.94,0.01
1075273,0.49,0.65,-9.93,-1.68,-0.15,-0.93,0.00
1075319,0.48,0.43,-9.83,-1.53,-0.05,-0.20,0.05
1075366,0.48,0.48,-9.96,-0.54,-0.02,-0.53,0.05
1075411,0.53,0.26,-9.91,-0.05,-0.02,-0.32,0.05
1075457,0.49,0.69,-9.95,0.28,-0.07,-0.06,0.05
1075503,0.46,0.08,-10.01,-0.02,-0.08,0.20,0.08
1075548,0.53,0.11,-9.95,0.06,-0.13,-0.11,0.04
1075594,0.55,0.13,-10.02,-0.08,-0.15,0.04,0.03
1075649,0.51,-0.29,-9.90,-1.27,-0.14,-0.14,-0.02
1075700,0.48,0.20,-9.91,-1.24,-0.07,0.20,-0.04
1075747,0.52,0.50,-9.96,-0.80,-0.05,-0.12,-0.04
1075792,0.41,0.66,-9.93,-0.65,-0.05,-0.12,-0.04
1075838,0.43,0.44,-9.92,-0.56,-0.02,-0.20,-0.02
1075884,0.44,0.46,-9.95,-0.41,-0.04,-0.04,-0.01
1075930,0.47,0.60,-9.92,-0.61,-0.04,0.01,-0.01
1075975,0.49,0.64,-9.93,-0.56,-0.04,0.07,0.00
1076021,0.45,0.52,-9.92,-0.73,-0.04,0.23,0.03
1076066,0.49,0.47,-9.95,-0.70,-0.02,0.03,0.02
1076115,0.56,0.50,-9.94,-0.68,0.01,0.12,0.03
1076169,0.60,0.80,-9.94,-0.45,0.00,0.12,0.05
1076220,0.58,0.53,-9.91,-0.33,0.02,0.30,0.07
1076266,0.54,0.22,-9.96,-0.31,0.00,0.22,0.06
1076311,0.46,0.21,-9.98,-0.13,-0.02,0.01,0.04
1076357,0.54,0.16,-9.96,0.19,-0.04,-0.26,0.01
1076402,0.49,0.36,-9.96,-0.23,-0.08,-0.20,-0.00
1076448,0.55,0.28,-9.94,-0.33,-0.10,-0.11,0.01
1076494,0.57,0.38,-9.95,-0.28,-0.11,-0.14,-0.01
1076540,0.54,0.38,-9.96,-0.02,-0.14,-0.27,-0.02
1076585,0.56,0.20,-10.04,-0.54,-0.19,-0.18,-0.04
